|id |stream_id|va_id|line|type|count|direction|created_at             |client_id|frame_image                                         |object_image                                                |notification_status|accepted_by|x1          |y1          |x2          |y2          |confidence|line_object                                                                                                                                                                                  |latitude|longitude|
|54 |3        |5    |0   |1   |1    |1        |2025-12-17 10:18:44.827|0        |analytics/traffic/5/2025/12/17/10/_1765966723974.jpg|analytics/traffic/5/2025/12/17/10/_1765966723974_cropped.jpg|0                  |0          |0.4900000095|0.2199999988|0.5799999833|0.4099999964|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|55 |3        |5    |1   |2   |1    |2        |2025-12-17 10:19:02.18 |0        |analytics/traffic/5/2025/12/17/10/_1765966742180.jpg|analytics/traffic/5/2025/12/17/10/_1765966742180_cropped.jpg|0                  |0          |0.0900000036|0           |0.3400000036|0.1800000072|0.5       |{"color":"#D95648","count_type":1,"direction":2,"id":1,"name":"Rule 2","types":[0,1,3,2,5,4],"x1":0.2070488906342038,"x2":0.22432750834478696,"y1":0.2861111111111111,"y2":0.0}              |0       |0        |
|56 |3        |5    |0   |5   |1    |1        |2025-12-17 10:19:10.691|0        |analytics/traffic/5/2025/12/17/10/_1765966750691.jpg|analytics/traffic/5/2025/12/17/10/_1765966750691_cropped.jpg|0                  |0          |0.5099999905|0           |1           |0.5699999928|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|57 |3        |5    |0   |2   |1    |1        |2025-12-17 10:19:12.426|0        |analytics/traffic/5/2025/12/17/10/_1765966752426.jpg|analytics/traffic/5/2025/12/17/10/_1765966752426_cropped.jpg|0                  |0          |0.3899999857|0.1099999994|0.6999999881|0.5099999905|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|58 |3        |5    |0   |2   |1    |1        |2025-12-17 10:19:17.313|0        |analytics/traffic/5/2025/12/17/10/_1765966757313.jpg|analytics/traffic/5/2025/12/17/10/_1765966757313_cropped.jpg|0                  |0          |0.6499999762|0.0900000036|0.9499999881|0.4300000072|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|59 |3        |5    |0   |2   |1    |1        |2025-12-17 10:19:18.913|0        |analytics/traffic/5/2025/12/17/10/_1765966758913.jpg|analytics/traffic/5/2025/12/17/10/_1765966758913_cropped.jpg|0                  |0          |0.6299999952|0.1000000015|0.9399999976|0.4600000083|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|60 |3        |5    |0   |2   |1    |1        |2025-12-17 10:19:49.508|0        |analytics/traffic/5/2025/12/17/10/_1765966789508.jpg|analytics/traffic/5/2025/12/17/10/_1765966789508_cropped.jpg|0                  |0          |0.5899999738|0.0900000036|0.8999999762|0.4699999988|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|61 |3        |5    |0   |2   |1    |1        |2025-12-17 10:19:51.321|0        |analytics/traffic/5/2025/12/17/10/_1765966791320.jpg|analytics/traffic/5/2025/12/17/10/_1765966791320_cropped.jpg|0                  |0          |0.3799999952|0.0900000036|0.7300000191|0.5299999714|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|62 |3        |5    |0   |2   |1    |1        |2025-12-17 10:19:52.809|0        |analytics/traffic/5/2025/12/17/10/_1765966792809.jpg|analytics/traffic/5/2025/12/17/10/_1765966792809_cropped.jpg|0                  |0          |0.5899999738|0.1099999994|0.9100000262|0.4799999893|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
|63 |3        |5    |0   |0   |1    |1        |2025-12-17 10:19:54.534|0        |analytics/traffic/5/2025/12/17/10/_1765966794534.jpg|analytics/traffic/5/2025/12/17/10/_1765966794534_cropped.jpg|0                  |0          |0.5299999714|0.1400000006|0.6499999762|0.4600000083|0.5       |{"color":"#9EF88E","count_type":1,"direction":1,"id":0,"name":"Rule 1","types":[0,1,3,2,5,4],"x1":0.9358924013351659,"x2":0.3484193991753387,"y1":0.2722222222222222,"y2":0.3416666666666667}|0       |0        |
